datetime,temperature,humidity,wind_speed,pressure
12.05.2012 00:50:00,12.92,83.3,0.52,996.75
12.05.2012 01:00:00,12.96,84.2,0.46,996.74
12.05.2012 01:10:00,13.06,83.5,0.68,996.63
12.05.2012 01:20:00,12.9,83.8,1.23,996.61
12.05.2012 01:30:00,12.81,84.4,1.35,996.78
12.05.2012 01:40:00,12.73,85.3,1.41,996.92
12.05.2012 01:50:00,12.7,86.7,1.54,996.98
12.05.2012 02:00:00,12.65,87.1,1.57,996.9
12.05.2012 02:10:00,12.57,85.8,1.77,997.03
12.05.2012 02:20:00,12.44,81.8,2.28,997.31
12.05.2012 02:30:00,12.28,79.2,2.0,997.4
12.05.2012 02:40:00,12.13,78.3,1.92,997.39
12.05.2012 02:50:00,12.0,78.7,1.87,997.54
12.05.2012 03:00:00,11.89,79.7,1.44,997.62
12.05.2012 03:10:00,11.82,80.0,1.57,997.7
12.05.2012 03:20:00,11.79,80.9,1.46,997.88
12.05.2012 03:30:00,11.75,83.0,1.78,997.85
12.05.2012 03:40:00,11.76,85.8,1.76,997.76
12.05.2012 03:50:00,11.73,86.7,1.87,997.78
12.05.2012 04:00:00,11.77,86.5,1.45,997.75
12.05.2012 04:10:00,11.73,86.2,1.13,997.81
12.05.2012 04:20:00,11.69,85.2,1.74,997.84
12.05.2012 04:30:00,11.52,84.3,1.94,998.01
12.05.2012 04:40:00,11.42,82.4,1.62,998.42
12.05.2012 04:50:00,11.36,79.8,1.29,998.83
12.05.2012 05:00:00,11.24,78.0,1.34,999.04
12.05.2012 05:10:00,11.03,78.1,0.95,999.21
12.05.2012 05:20:00,10.83,77.0,1.5,999.3
12.05.2012 05:30:00,10.62,75.2,0.79,999.33
12.05.2012 05:40:00,10.42,73.7,1.4,999.34
12.05.2012 05:50:00,10.18,71.9,2.16,999.43
12.05.2012 06:00:00,9.96,71.9,1.51,999.44
12.05.2012 06:10:00,9.76,71.1,1.59,999.6
12.05.2012 06:20:00,9.67,70.3,1.61,999.88
12.05.2012 06:30:00,9.66,69.84,2.0,999.86
12.05.2012 06:40:00,9.62,71.0,2.23,999.99
12.05.2012 06:50:00,9.59,70.7,1.84,1000.15
12.05.2012 07:00:00,9.56,71.0,1.7,1000.24
12.05.2012 07:10:00,9.66,71.0,1.48,1000.22
12.05.2012 07:20:00,9.61,71.0,1.73,1000.26
12.05.2012 07:30:00,9.5,71.3,2.34,1000.64
12.05.2012 07:40:00,9.46,71.1,1.68,1000.76
12.05.2012 07:50:00,9.55,70.8,1.61,1000.86
12.05.2012 08:00:00,9.6,70.7,2.3,1001.06
12.05.2012 08:10:00,9.75,70.7,2.67,1001.24
12.05.2012 08:20:00,9.92,70.9,2.42,1001.27
12.05.2012 08:30:00,9.76,71.0,2.12,1001.36
12.05.2012 08:40:00,9.86,70.2,1.86,1001.54
12.05.2012 08:50:00,10.61,67.29,2.42,1001.56
12.05.2012 09:00:00,10.4,67.39,2.13,1001.67
12.05.2012 09:10:00,9.97,68.94,1.98,1001.81
12.05.2012 09:20:00,9.89,70.8,1.33,1001.82
12.05.2012 09:30:00,10.25,67.55,2.64,1001.96
12.05.2012 09:40:00,10.19,64.38,1.9,1001.92
12.05.2012 09:50:00,11.07,60.2,1.74,1001.97
12.05.2012 10:00:00,10.7,58.83,2.45,1002.01
12.05.2012 10:10:00,10.72,58.73,2.21,1002.16
12.05.2012 10:20:00,10.49,60.06,2.02,1002.26
12.05.2012 10:30:00,10.24,60.76,1.74,1002.35
12.05.2012 10:40:00,10.36,60.71,1.77,1002.37
12.05.2012 10:50:00,10.2,60.34,1.7,1002.42
12.05.2012 11:00:00,10.32,59.47,3.05,1002.56
12.05.2012 11:10:00,10.67,57.04,2.57,1002.53
12.05.2012 11:20:00,11.28,55.46,1.97,1002.56
12.05.2012 11:30:00,11.04,56.87,1.98,1002.67
12.05.2012 11:40:00,10.62,58.78,2.41,1002.74
12.05.2012 11:50:00,10.82,57.5,2.15,1002.73
12.05.2012 12:00:00,11.8,54.23,3.14,1002.69
12.05.2012 12:10:00,11.54,55.27,2.66,1002.81
12.05.2012 12:20:00,11.24,57.05,2.3,1002.9
12.05.2012 12:30:00,11.75,53.94,1.96,1002.89
12.05.2012 12:40:00,12.29,50.1,2.7,1002.91
12.05.2012 12:50:00,12.48,49.79,2.31,1002.92
12.05.2012 13:00:00,12.74,50.73,2.99,1002.95
12.05.2012 13:10:00,12.92,48.15,2.79,1002.91
12.05.2012 13:20:00,12.52,48.96,2.2,1002.99
12.05.2012 13:30:00,12.13,51.19,2.47,1003.1
12.05.2012 13:40:00,12.62,49.94,3.14,1002.93
12.05.2012 13:50:00,13.05,47.98,2.22,1003.04
12.05.2012 14:00:00,13.22,49.09,3.23,1003.11
12.05.2012 14:10:00,13.05,48.57,2.85,1003.14
12.05.2012 14:20:00,13.24,47.45,2.33,1003.19
12.05.2012 14:30:00,12.96,48.21,1.88,1003.22
12.05.2012 14:40:00,12.89,47.12,2.45,1003.2
12.05.2012 14:50:00,13.52,45.36,2.34,1003.26
12.05.2012 15:00:00,13.38,45.74,1.97,1003.28
12.05.2012 15:10:00,13.43,45.04,3.28,1003.32
12.05.2012 15:20:00,13.49,44.95,2.59,1003.33
12.05.2012 15:30:00,13.1,45.43,2.92,1003.45
12.05.2012 15:40:00,12.96,45.47,2.42,1003.5
12.05.2012 15:50:00,13.14,44.16,2.03,1003.56
12.05.2012 16:00:00,13.4,42.21,2.1,1003.61
12.05.2012 16:10:00,13.43,42.7,1.94,1003.61
12.05.2012 16:20:00,12.95,44.66,1.78,1003.63
12.05.2012 16:30:00,12.48,44.73,1.59,1003.66
12.05.2012 16:40:00,12.07,44.15,1.98,1003.73
12.05.2012 16:50:00,11.9,45.47,2.05,1003.72
12.05.2012 17:00:00,12.89,43.8,1.59,1003.74
12.05.2012 17:10:00,12.48,44.99,1.89,1003.75
12.05.2012 17:20:00,12.46,46.72,1.16,1003.79
12.05.2012 17:30:00,12.21,47.48,1.59,1003.85
12.05.2012 17:40:00,11.78,48.83,1.55,1003.88
12.05.2012 17:50:00,11.74,48.79,1.46,1003.86
12.05.2012 18:00:00,12.23,48.35,1.0,1003.81
12.05.2012 18:10:00,12.72,47.25,1.44,1003.8
12.05.2012 18:20:00,12.29,48.11,0.83,1003.89
12.05.2012 18:30:00,12.12,49.02,0.52,1003.89
12.05.2012 18:40:00,11.87,48.78,1.31,1004.03
12.05.2012 18:50:00,11.27,50.46,2.22,1004.21
12.05.2012 19:00:00,10.72,53.86,1.93,1004.35
12.05.2012 19:10:00,10.42,55.85,1.8,1004.52
12.05.2012 19:20:00,10.07,56.82,1.88,1004.75
12.05.2012 19:30:00,9.67,58.09,1.77,1004.9
12.05.2012 19:40:00,9.28,59.89,1.8,1005.0
12.05.2012 19:50:00,8.94,61.77,1.32,1005.05
12.05.2012 20:00:00,8.67,63.11,1.57,1005.03
12.05.2012 20:10:00,8.45,64.45,1.01,1005.15
12.05.2012 20:20:00,8.18,65.54,1.42,1005.26
12.05.2012 20:30:00,7.99,66.36,2.83,1005.41
12.05.2012 20:40:00,7.91,65.79,2.64,1005.45
12.05.2012 20:50:00,7.79,66.88,3.08,1005.46
12.05.2012 21:00:00,7.59,68.57,3.13,1005.5
12.05.2012 21:10:00,7.46,69.52,2.88,1005.57
12.05.2012 21:20:00,7.31,70.2,3.08,1005.63
12.05.2012 21:30:00,7.2,70.8,3.18,1005.68
12.05.2012 21:40:00,7.05,72.0,3.26,1005.63
12.05.2012 21:50:00,6.94,72.5,3.21,1005.69
12.05.2012 22:00:00,6.88,72.6,2.78,1005.81
12.05.2012 22:10:00,6.77,73.1,2.91,1005.84
12.05.2012 22:20:00,6.72,73.7,2.87,1005.89
12.05.2012 22:30:00,6.73,73.7,3.15,1005.91
12.05.2012 22:40:00,6.7,73.8,3.38,1005.9
12.05.2012 22:50:00,6.66,74.0,3.2,1005.88
12.05.2012 23:00:00,6.55,74.5,3.13,1005.85
12.05.2012 23:10:00,6.51,74.5,3.11,1005.83
12.05.2012 23:20:00,6.46,74.8,3.01,1005.83
12.05.2012 23:30:00,6.45,74.9,2.83,1005.88
12.05.2012 23:40:00,6.35,75.4,2.79,1005.86
12.05.2012 23:50:00,6.27,75.8,2.63,1005.86
13.05.2012 00:00:00,6.17,76.2,2.41,1005.87
13.05.2012 00:10:00,6.06,76.7,2.46,1005.84
13.05.2012 00:20:00,5.97,77.4,2.35,1005.83
13.05.2012 00:30:00,5.92,77.6,2.81,1005.74
13.05.2012 00:40:00,5.82,77.9,2.52,1005.7
13.05.2012 00:50:00,5.72,78.1,2.43,1005.68
13.05.2012 01:00:00,5.55,78.5,2.33,1005.63
13.05.2012 01:10:00,5.38,79.2,2.19,1005.58
13.05.2012 01:20:00,5.29,79.5,2.17,1005.57
13.05.2012 01:30:00,5.21,79.6,2.27,1005.56
13.05.2012 01:40:00,5.16,79.4,2.13,1005.53
13.05.2012 01:50:00,5.05,79.1,2.05,1005.5
13.05.2012 02:00:00,4.89,79.4,1.76,1005.46
13.05.2012 02:10:00,4.65,80.2,1.4,1005.46
13.05.2012 02:20:00,4.36,81.7,0.8,1005.42
13.05.2012 02:30:00,4.07,84.0,0.53,1005.33
13.05.2012 02:40:00,3.88,85.5,0.63,1005.34
13.05.2012 02:50:00,3.82,85.7,0.53,1005.31
13.05.2012 03:00:00,3.79,85.8,0.7,1005.22
13.05.2012 03:10:00,3.8,85.6,0.67,1005.14
13.05.2012 03:20:00,3.55,86.0,0.26,1005.12
13.05.2012 03:30:00,3.12,87.7,0.47,1005.12
13.05.2012 03:40:00,2.79,88.2,0.41,1005.05
13.05.2012 03:50:00,2.67,89.8,1.09,1004.9
13.05.2012 04:00:00,2.69,89.6,1.57,1004.87
13.05.2012 04:10:00,2.69,89.2,0.48,1004.85
13.05.2012 04:20:00,2.66,89.2,0.89,1004.88
13.05.2012 04:30:00,2.54,89.3,0.97,1004.91
13.05.2012 04:40:00,2.31,90.6,0.58,1004.99
13.05.2012 04:50:00,2.29,91.9,0.75,1004.96
13.05.2012 05:00:00,2.53,91.5,0.38,1005.06
13.05.2012 05:10:00,2.85,90.0,0.21,1005.07
13.05.2012 05:20:00,3.01,89.3,0.32,1005.04
13.05.2012 05:30:00,3.65,86.8,0.28,1004.97
13.05.2012 05:40:00,4.03,83.1,0.57,1004.97
13.05.2012 05:50:00,4.33,82.5,0.43,1005.03
13.05.2012 06:00:00,5.06,78.9,0.42,1005.05
13.05.2012 06:10:00,5.43,77.5,0.44,1005.08
13.05.2012 06:20:00,5.44,77.5,0.9,1005.08
13.05.2012 06:30:00,5.31,80.0,0.56,1004.98
13.05.2012 06:40:00,5.6,78.1,1.02,1004.96
13.05.2012 06:50:00,5.84,77.2,0.93,1004.98
13.05.2012 07:00:00,6.42,75.2,0.78,1004.98
13.05.2012 07:10:00,6.86,71.7,1.12,1004.96
13.05.2012 07:20:00,6.68,67.52,2.97,1004.87
13.05.2012 07:30:00,5.99,69.39,2.8,1004.85
13.05.2012 07:40:00,5.88,70.1,2.72,1004.84
13.05.2012 07:50:00,6.06,69.02,2.36,1004.81
13.05.2012 08:00:00,6.3,68.75,2.1,1004.81
13.05.2012 08:10:00,6.56,68.21,1.36,1004.76
13.05.2012 08:20:00,6.72,66.54,2.48,1004.83
13.05.2012 08:30:00,6.65,65.43,3.85,1004.8
13.05.2012 08:40:00,6.42,64.75,2.98,1004.73
13.05.2012 08:50:00,6.58,66.72,1.2,1004.75
13.05.2012 09:00:00,6.66,64.13,1.28,1004.69
13.05.2012 09:10:00,6.93,61.84,2.33,1004.66
13.05.2012 09:20:00,6.66,63.1,3.13,1004.65
13.05.2012 09:30:00,6.82,62.5,2.58,1004.65
13.05.2012 09:40:00,7.06,61.84,2.37,1004.59
13.05.2012 09:50:00,7.06,61.96,1.73,1004.58
13.05.2012 10:00:00,7.14,61.48,2.56,1004.48
13.05.2012 10:10:00,7.23,61.97,1.76,1004.47
13.05.2012 10:20:00,7.52,60.0,1.26,1004.41
13.05.2012 10:30:00,7.61,58.37,1.47,1004.35
13.05.2012 10:40:00,7.62,58.01,3.02,1004.32
13.05.2012 10:50:00,7.34,57.71,1.69,1004.35
13.05.2012 11:00:00,7.47,58.11,2.5,1004.34
13.05.2012 11:10:00,7.56,58.73,2.43,1004.29
13.05.2012 11:20:00,7.59,58.87,2.64,1004.2
13.05.2012 11:30:00,7.66,58.42,2.52,1004.1
13.05.2012 11:40:00,7.9,59.5,1.87,1004.03
13.05.2012 11:50:00,7.9,58.67,2.44,1003.9
13.05.2012 12:00:00,8.03,59.75,1.85,1003.83
13.05.2012 12:10:00,8.13,59.32,2.86,1003.74
13.05.2012 12:20:00,7.93,60.09,2.88,1003.68
13.05.2012 12:30:00,8.18,59.8,2.1,1003.51
13.05.2012 12:40:00,8.7,56.13,2.68,1003.34
13.05.2012 12:50:00,8.67,54.71,2.29,1003.24
13.05.2012 13:00:00,8.54,55.07,2.75,1003.14
13.05.2012 13:10:00,8.91,52.45,1.62,1002.98
13.05.2012 13:20:00,9.63,47.73,1.76,1002.86
13.05.2012 13:30:00,9.64,46.3,1.15,1002.76
13.05.2012 13:40:00,9.95,47.43,1.92,1002.64
13.05.2012 13:50:00,10.19,46.7,3.92,1002.56
13.05.2012 14:00:00,9.51,49.9,2.48,1002.58
13.05.2012 14:10:00,9.61,49.14,1.63,1002.48
13.05.2012 14:20:00,9.67,49.05,1.42,1002.36
13.05.2012 14:30:00,10.07,48.68,1.37,1002.18
13.05.2012 14:40:00,10.24,46.04,2.17,1002.03
13.05.2012 14:50:00,10.03,46.91,1.4,1001.88
13.05.2012 15:00:00,10.15,48.81,2.36,1001.77
13.05.2012 15:10:00,10.32,48.44,1.49,1001.7
13.05.2012 15:20:00,10.09,47.57,2.45,1001.6
13.05.2012 15:30:00,10.03,48.56,1.43,1001.53
13.05.2012 15:40:00,10.13,49.03,1.68,1001.4
13.05.2012 15:50:00,10.5,48.6,2.02,1001.25
13.05.2012 16:00:00,10.89,45.75,2.29,1001.13
13.05.2012 16:10:00,10.75,45.95,1.96,1001.07
13.05.2012 16:20:00,10.3,48.43,2.53,1001.11
13.05.2012 16:30:00,10.2,49.02,1.72,1001.13
13.05.2012 16:40:00,10.07,49.44,1.99,1001.1
13.05.2012 16:50:00,10.01,48.5,3.05,1001.02
13.05.2012 17:00:00,10.12,48.52,2.64,1000.91
13.05.2012 17:10:00,10.16,49.59,2.27,1000.89
13.05.2012 17:20:00,10.07,50.53,2.51,1000.89
13.05.2012 17:30:00,9.9,49.28,1.87,1000.83
13.05.2012 17:40:00,10.0,50.01,1.72,1000.76
13.05.2012 17:50:00,9.9,50.93,2.43,1000.67
13.05.2012 18:00:00,9.88,50.03,1.55,1000.56
13.05.2012 18:10:00,10.07,50.25,1.32,1000.43
13.05.2012 18:20:00,10.0,50.95,1.19,1000.42
13.05.2012 18:30:00,9.89,51.9,0.97,1000.36
13.05.2012 18:40:00,9.9,50.4,1.69,1000.29
13.05.2012 18:50:00,9.86,51.13,1.4,1000.19
13.05.2012 19:00:00,9.78,52.42,1.54,1000.17
13.05.2012 19:10:00,9.71,52.57,1.37,1000.18
13.05.2012 19:20:00,9.6,53.57,1.21,1000.17
13.05.2012 19:30:00,9.5,53.68,1.78,1000.17
13.05.2012 19:40:00,9.46,54.4,1.32,1000.16
13.05.2012 19:50:00,9.34,56.57,1.15,1000.19
13.05.2012 20:00:00,9.04,59.22,0.74,1000.29
13.05.2012 20:10:00,8.91,57.03,1.01,1000.3
13.05.2012 20:20:00,8.89,58.0,0.96,1000.33
13.05.2012 20:30:00,8.72,59.29,1.26,1000.33
13.05.2012 20:40:00,8.65,59.55,1.01,1000.35
13.05.2012 20:50:00,8.52,60.61,0.62,1000.35
13.05.2012 21:00:00,8.44,60.78,0.81,1000.3
13.05.2012 21:10:00,8.34,61.18,1.19,1000.28
13.05.2012 21:20:00,8.37,61.07,0.94,1000.25
13.05.2012 21:30:00,8.43,60.81,0.46,1000.24
13.05.2012 21:40:00,8.39,64.18,0.28,1000.2
13.05.2012 21:50:00,8.23,62.02,0.87,1000.15
13.05.2012 22:00:00,8.11,62.29,0.82,1000.0
13.05.2012 22:10:00,8.04,63.07,0.91,999.92
13.05.2012 22:20:00,8.03,64.78,0.68,999.87
13.05.2012 22:30:00,7.9,66.14,0.52,999.75
13.05.2012 22:40:00,7.68,70.1,0.68,999.67
13.05.2012 22:50:00,7.55,72.6,0.32,999.53
13.05.2012 23:00:00,7.36,72.0,0.25,999.42
13.05.2012 23:10:00,7.2,70.3,0.52,999.32
13.05.2012 23:20:00,6.89,70.9,0.52,999.3
13.05.2012 23:30:00,6.84,71.8,0.32,999.31
13.05.2012 23:40:00,6.65,72.5,1.1,999.3
13.05.2012 23:50:00,6.37,74.1,0.39,999.31
14.05.2012 00:00:00,6.03,75.7,0.41,999.25
14.05.2012 00:10:00,5.79,76.2,0.45,999.15
14.05.2012 00:20:00,5.63,76.4,0.36,999.08
14.05.2012 00:30:00,5.34,80.1,0.68,999.04
14.05.2012 00:40:00,4.95,82.4,0.54,998.95
14.05.2012 00:50:00,4.66,83.5,0.31,998.91
14.05.2012 01:00:00,4.55,82.8,0.83,998.81
14.05.2012 01:10:00,4.59,80.2,1.03,998.75
14.05.2012 01:20:00,4.3,80.8,1.16,998.66
14.05.2012 01:30:00,4.08,81.8,1.35,998.56
14.05.2012 01:40:00,3.92,83.4,0.74,998.44
14.05.2012 01:50:00,3.64,84.2,0.7,998.32
14.05.2012 02:00:00,3.44,85.2,0.76,998.22
14.05.2012 02:10:00,3.25,86.3,0.88,998.18
14.05.2012 02:20:00,3.07,86.7,0.86,998.09
14.05.2012 02:30:00,2.92,87.0,1.35,998.02
14.05.2012 02:40:00,2.84,87.3,1.36,997.93
14.05.2012 02:50:00,2.72,87.6,1.36,997.86
14.05.2012 03:00:00,2.7,87.6,1.57,997.84
14.05.2012 03:10:00,2.61,88.4,0.75,997.76
14.05.2012 03:20:00,2.44,89.3,0.58,997.66
14.05.2012 03:30:00,2.34,89.5,0.51,997.57
14.05.2012 03:40:00,2.15,89.8,0.71,997.48
14.05.2012 03:50:00,2.07,90.3,0.66,997.45
14.05.2012 04:00:00,2.02,90.1,0.48,997.36
14.05.2012 04:10:00,1.82,90.5,0.95,997.27
14.05.2012 04:20:00,1.65,90.8,0.79,997.27
14.05.2012 04:30:00,1.41,91.1,0.79,997.27
14.05.2012 04:40:00,1.29,91.6,0.46,997.27
14.05.2012 04:50:00,1.43,91.4,0.26,997.26
14.05.2012 05:00:00,1.41,90.5,0.55,997.29
14.05.2012 05:10:00,1.72,90.1,0.98,997.28
14.05.2012 05:20:00,1.83,89.4,1.0,997.34
14.05.2012 05:30:00,2.08,87.9,0.83,997.34
14.05.2012 05:40:00,2.49,86.6,0.52,997.32
14.05.2012 05:50:00,2.71,84.4,0.83,997.22
14.05.2012 06:00:00,2.78,85.2,0.75,997.16
14.05.2012 06:10:00,3.51,82.1,1.03,997.19
14.05.2012 06:20:00,3.8,80.2,1.07,997.14
14.05.2012 06:30:00,3.9,80.1,1.22,997.08
14.05.2012 06:40:00,4.08,79.6,1.28,997.03
14.05.2012 06:50:00,4.37,78.2,1.39,997.0
14.05.2012 07:00:00,4.78,76.7,1.48,996.91
14.05.2012 07:10:00,5.0,75.9,1.53,996.86
14.05.2012 07:20:00,5.42,74.5,1.24,996.84
14.05.2012 07:30:00,6.61,71.3,0.79,996.8
14.05.2012 07:40:00,7.09,68.43,1.26,996.7
14.05.2012 07:50:00,7.3,67.76,1.28,996.69
14.05.2012 08:00:00,7.16,68.93,1.75,996.61
14.05.2012 08:10:00,8.02,66.59,1.58,996.5
14.05.2012 08:20:00,9.0,59.93,2.43,996.46
14.05.2012 08:30:00,9.18,57.28,3.0,996.38
14.05.2012 08:40:00,9.57,52.76,4.45,996.35
14.05.2012 08:50:00,9.67,49.95,4.12,996.3
14.05.2012 09:00:00,10.03,47.51,4.13,996.21
14.05.2012 09:10:00,10.29,45.7,4.03,996.11
14.05.2012 09:20:00,10.33,44.28,3.59,996.0
14.05.2012 09:30:00,10.42,45.99,2.75,995.86
14.05.2012 09:40:00,10.37,44.6,4.22,995.69
14.05.2012 09:50:00,10.66,45.17,2.56,995.57
14.05.2012 10:00:00,11.54,43.84,3.39,995.4
14.05.2012 10:10:00,11.59,43.72,2.62,995.19
14.05.2012 10:20:00,11.69,42.91,2.49,995.0
14.05.2012 10:30:00,11.77,43.74,1.88,994.82
14.05.2012 10:40:00,12.17,43.16,3.81,994.64
14.05.2012 10:50:00,12.0,41.73,3.73,994.56
14.05.2012 11:00:00,12.23,41.31,3.47,994.43
14.05.2012 11:10:00,12.43,41.59,3.0,994.2
14.05.2012 11:20:00,12.52,41.76,3.49,994.08
14.05.2012 11:30:00,12.79,41.56,3.02,993.88
14.05.2012 11:40:00,13.0,40.11,3.18,993.76
14.05.2012 11:50:00,12.99,39.99,3.13,993.57
14.05.2012 12:00:00,13.46,38.88,3.1,993.49
14.05.2012 12:10:00,13.61,37.37,3.59,993.33
14.05.2012 12:20:00,13.96,36.66,3.62,993.13
14.05.2012 12:30:00,13.78,36.38,3.61,993.0
14.05.2012 12:40:00,13.61,36.62,3.15,992.8
14.05.2012 12:50:00,14.07,36.16,2.1,992.62
14.05.2012 13:00:00,14.47,37.16,4.37,992.4
14.05.2012 13:10:00,14.43,36.71,3.28,992.35
14.05.2012 13:20:00,14.6,36.37,2.44,992.17
14.05.2012 13:30:00,14.71,37.37,3.11,991.98
14.05.2012 13:40:00,14.99,37.1,2.76,991.87
14.05.2012 13:50:00,15.28,36.76,3.27,991.72
14.05.2012 14:00:00,15.07,36.73,3.4,991.57
14.05.2012 14:10:00,15.38,35.71,1.98,991.45
14.05.2012 14:20:00,15.6,36.14,2.05,991.3
14.05.2012 14:30:00,15.92,35.75,2.03,991.18
14.05.2012 14:40:00,15.54,36.13,3.03,990.92
14.05.2012 14:50:00,16.22,35.73,2.42,990.75
14.05.2012 15:00:00,16.61,34.85,1.66,990.68
14.05.2012 15:10:00,16.84,34.72,1.23,990.56
14.05.2012 15:20:00,16.84,34.46,2.46,990.45
14.05.2012 15:30:00,16.45,34.33,2.34,990.4
14.05.2012 15:40:00,16.79,34.2,1.17,990.23
14.05.2012 15:50:00,16.8,34.55,3.4,990.02
14.05.2012 16:00:00,16.37,35.35,2.98,989.88
14.05.2012 16:10:00,16.76,34.73,3.23,989.81
14.05.2012 16:20:00,16.61,34.66,3.0,989.74
14.05.2012 16:30:00,16.78,35.13,1.78,989.63
14.05.2012 16:40:00,16.57,35.52,3.63,989.5
14.05.2012 16:50:00,16.36,35.93,3.11,989.39
14.05.2012 17:00:00,16.73,35.06,1.71,989.26
14.05.2012 17:10:00,17.3,34.62,1.85,989.14
14.05.2012 17:20:00,16.99,34.83,3.5,989.01
14.05.2012 17:30:00,16.65,35.48,1.84,988.9
14.05.2012 17:40:00,16.82,35.79,2.49,988.84
14.05.2012 17:50:00,16.7,35.96,1.85,988.76
14.05.2012 18:00:00,16.61,36.41,2.39,988.66
14.05.2012 18:10:00,16.63,35.64,2.16,988.54
14.05.2012 18:20:00,16.37,36.1,2.16,988.5
14.05.2012 18:30:00,16.16,37.0,1.33,988.5
14.05.2012 18:40:00,15.88,37.47,1.46,988.49
14.05.2012 18:50:00,15.55,38.96,1.5,988.5
14.05.2012 19:00:00,15.38,39.01,1.51,988.47
14.05.2012 19:10:00,15.29,39.79,1.2,988.44
14.05.2012 19:20:00,14.98,40.92,1.49,988.46
14.05.2012 19:30:00,14.73,41.89,1.45,988.48
14.05.2012 19:40:00,14.39,42.97,1.31,988.48
14.05.2012 19:50:00,14.05,43.45,2.25,988.48
14.05.2012 20:00:00,13.97,42.96,1.93,988.49
14.05.2012 20:10:00,13.66,45.0,0.7,988.5
14.05.2012 20:20:00,13.12,45.56,1.75,988.5
14.05.2012 20:30:00,13.01,45.36,1.73,988.5
14.05.2012 20:40:00,12.71,47.05,1.54,988.51
14.05.2012 20:50:00,12.42,50.03,1.4,988.49
14.05.2012 21:00:00,12.14,51.11,1.22,988.46
14.05.2012 21:10:00,11.86,52.19,0.9,988.42
14.05.2012 21:20:00,11.71,52.99,0.91,988.42
14.05.2012 21:30:00,11.64,53.38,0.47,988.33
14.05.2012 21:40:00,11.4,53.83,0.49,988.32
14.05.2012 21:50:00,11.22,54.11,1.59,988.32
14.05.2012 22:00:00,11.15,54.85,1.6,988.3
14.05.2012 22:10:00,11.06,55.07,0.87,988.32
14.05.2012 22:20:00,10.96,55.29,0.78,988.25
14.05.2012 22:30:00,10.87,53.84,1.95,988.25
14.05.2012 22:40:00,11.02,52.27,4.08,988.16
14.05.2012 22:50:00,11.17,51.42,4.26,988.11
14.05.2012 23:00:00,11.12,51.4,3.05,988.02
14.05.2012 23:10:00,11.09,51.16,3.5,987.93
14.05.2012 23:20:00,11.02,51.31,3.37,987.86
14.05.2012 23:30:00,10.82,51.95,3.45,987.81
14.05.2012 23:40:00,10.68,52.45,3.32,987.73
14.05.2012 23:50:00,10.58,52.76,3.21,987.65
15.05.2012 00:00:00,10.42,53.3,3.18,987.57
15.05.2012 00:10:00,10.35,53.49,3.53,987.47
15.05.2012 00:20:00,10.25,53.7,3.36,987.39
15.05.2012 00:30:00,10.09,54.2,2.74,987.36
15.05.2012 00:40:00,9.94,54.73,2.39,987.27
15.05.2012 00:50:00,9.88,54.89,2.37,987.18
15.05.2012 01:00:00,9.87,54.92,2.21,987.11
15.05.2012 01:10:00,9.82,55.16,2.11,987.01
15.05.2012 01:20:00,9.78,55.22,1.96,986.88
15.05.2012 01:30:00,9.57,56.65,1.19,986.78
15.05.2012 01:40:00,9.15,58.73,1.7,986.68
15.05.2012 01:50:00,8.69,60.91,1.68,986.58
15.05.2012 02:00:00,8.45,61.93,1.59,986.45
15.05.2012 02:10:00,8.36,62.26,1.59,986.37
15.05.2012 02:20:00,8.22,62.68,1.87,986.21
15.05.2012 02:30:00,8.01,63.38,1.88,986.14
15.05.2012 02:40:00,7.93,63.57,1.43,986.02
15.05.2012 02:50:00,7.84,63.99,1.69,985.89
15.05.2012 03:00:00,7.63,64.78,1.67,985.81
15.05.2012 03:10:00,7.42,65.8,1.38,985.78
15.05.2012 03:20:00,7.21,66.87,1.56,985.69
15.05.2012 03:30:00,6.88,68.51,1.48,985.67
15.05.2012 03:40:00,6.71,69.23,1.64,985.62
15.05.2012 03:50:00,6.48,70.5,1.73,985.55
15.05.2012 04:00:00,6.16,72.4,1.67,985.42
15.05.2012 04:10:00,5.99,73.3,1.55,985.25
15.05.2012 04:20:00,6.01,73.1,1.74,985.19
15.05.2012 04:30:00,6.12,72.2,1.57,985.09
15.05.2012 04:40:00,6.23,71.5,1.5,984.99
15.05.2012 04:50:00,6.34,71.1,1.33,984.93
15.05.2012 05:00:00,6.51,70.2,1.71,984.82
15.05.2012 05:10:00,6.53,70.0,1.66,984.81
15.05.2012 05:20:00,6.53,69.88,1.91,984.82
15.05.2012 05:30:00,6.49,70.2,1.39,984.78
15.05.2012 05:40:00,6.51,70.2,1.38,984.7
15.05.2012 05:50:00,6.65,69.39,1.34,984.61
15.05.2012 06:00:00,7.01,68.2,1.4,984.48
15.05.2012 06:10:00,7.61,66.28,1.36,984.4
15.05.2012 06:20:00,8.73,61.89,1.91,984.36
15.05.2012 06:30:00,9.09,61.07,1.44,984.36
15.05.2012 06:40:00,9.28,60.85,1.39,984.31
15.05.2012 06:50:00,9.16,60.88,1.36,984.22
15.05.2012 07:00:00,9.54,59.03,2.14,984.14
15.05.2012 07:10:00,10.21,57.02,1.85,984.08
15.05.2012 07:20:00,11.05,55.07,1.59,984.0
15.05.2012 07:30:00,11.54,53.2,1.73,983.91
